chr	coor_s	coor_e	ids	jumps
10	55789829	55814494	id839	1.0
10	55918994	55920160	id840	1.0
10	56216335	56217412	id841	1.0
10	56425492	56452676	id842	2.0
10	58191516	58196699	id843	1.0
10	58394928	58396142	id844	1.0
10	58404398	58407032	id845	1.0
10	58715459	58717532	id846	2.0
10	59136240	59137429	id847	1.0
10	59788762	59790433	id848	1.0
10	60684300	60685407	id849	1.0
10	63153508	63155026	id850	2.0
10	64168742	64169928	id851	1.0
10	64825516	64826885	id852	2.0
10	65052945	65055246	id853	2.0
10	65112842	65114712	id854	1.0
10	65859490	65860523	id855	1.0
10	68278998	68280275	id856	1.0
10	68585068	68591144	id857	1.0
10	68612433	68614924	id858	1.0
10	70150208	70152576	id859	1.0
10	70421714	70423935	id860	1.0
10	70822811	70824966	id861	1.0
10	72917308	72918632	id862	2.0
10	73006714	73007784	id863	1.0
10	73242066	73243930	id864	1.0
10	73659577	73741094	id865	3.0
10	77730771	77738176	id866	3.0
10	77779598	77781913	id867	2.0
10	77783796	77785340	id868	1.0
10	79500987	79551117	id869	2.0
10	79582240	79584724	id870	1.0
10	79630803	79649756	id871	1.0
10	79649777	79908397	id872	6.0
10	79910168	79911568	id873	1.0
10	79912273	79919792	id874	1.0
10	79920603	79923086	id875	1.0
10	79982995	79987131	id876	2.0
10	80009954	80013908	id877	1.0
10	80018239	80029887	id878	1.0
10	80030002	80045634	id879	1.0
10	80081133	80103139	id880	2.0
10	80131070	80147027	id881	1.0
10	80209920	80258685	id882	1.0
10	81143128	81145195	id883	1.0
10	83896292	83897369	id884	1.0
10	84081413	84083161	id885	1.0
10	84390905	84393707	id886	2.0
10	86006710	86008355	id887	1.0
10	86923373	86925182	id888	1.0
10	86979632	86988607	id889	1.0
10	86992130	87000704	id890	2.0
10	87000964	87030355	id891	3.0
10	87050488	87051807	id892	1.0
10	87068587	87086959	id893	1.0
10	87110815	87500606	id894	4.0
10	87753116	87754809	id895	1.0
10	87965284	87966558	id896	1.0
10	89139265	89140761	id897	1.0
10	89457755	89459161	id898	1.0
10	89788710	89791695	id899	1.0
10	90740849	90749596	id900	1.0
10	91053016	91057017	id901	2.0
10	91806061	91807298	id902	1.0
10	91910704	91911924	id903	1.0
10	92115174	92116257	id904	2.0
10	92118645	92119909	id905	2.0
10	92668440	92669847	id906	2.0
10	93206629	93209672	id907	1.0
10	93958695	93961911	id908	2.0
10	94676993	94686981	id909	1.0
10	94746324	94754642	id910	1.0
10	94889928	94908504	id911	1.0
10	94915678	94923461	id912	1.0
10	95009369	95011018	id913	1.0
10	95044624	95046250	id914	1.0
10	96056700	96060863	id915	1.0
10	96189041	96190314	id916	2.0
10	96560089	96561249	id917	1.0
10	96914538	96915896	id918	1.0
10	97430376	97433443	id919	1.0
10	98431842	98435774	id920	1.0
10	98781306	98782914	id921	1.0
10	99765823	99767061	id922	1.0
10	99836974	99840678	id923	3.0
10	99932370	99936602	id924	1.0
10	99959784	99964012	id925	1.0
10	100360732	100364818	id926	1.0
10	100382482	100383541	id927	1.0
10	101610663	101612480	id928	1.0
10	102162355	102163871	id929	1.0
10	102174884	102177351	id930	1.0
10	102479232	102481173	id931	1.0
10	102880327	102881489	id932	1.0
10	103215625	103218167	id933	2.0
10	103245957	103247720	id934	2.0
10	103302795	103303964	id935	1.0
10	105686224	105689724	id936	2.0
10	109155439	109156797	id937	1.0
10	110450604	110451859	id938	1.0
10	114117407	114119360	id940	1.0
10	117022256	117023943	id941	1.0
10	118309749	118311315	id942	1.0
10	118932091	118933285	id943	3.0
10	119035120	119036270	id944	1.0
10	119621371	119623483	id945	1.0
10	124867415	124868652	id947	4.0
10	124987855	124989700	id948	4.0
10	125211260	125213796	id949	1.0
10	125885883	125903721	id950	1.0
10	125905873	125907144	id951	1.0
10	125918614	125924546	id952	2.0
10	130105909	130108840	id953	2.0
10	131094153	131108512	id954	1.0
10	131967685	131970972	id956	1.0
10	132717589	132719612	id957	1.0
10	132719636	132721717	id958	1.0
10	133077475	133078725	id960	1.0
10	133078755	133079881	id961	1.0
10	133135391	133137516	id962	1.0
10	133137545	133139602	id963	1.0
10	133422646	133436429	id964	1.0
10	133567484	133580555	id966	1.0
10	133613105	133616129	id967	2.0
10	133621112	133622213	id968	1.0
10	133622566	133690422	id969	1.0
10	133740466	133787422	id970	2.0
11	60000	196824	id971	2.0
11	307675	311836	id972	1.0
11	317944	321340	id973	1.0
11	1095529	1097491	id975	1.0
11	1097569	1099571	id976	1.0
11	1182586	1188134	id977	1.0
11	1188277	1189596	id978	1.0
11	1189624	1192349	id979	2.0
11	1554785	1559056	id982	1.0
11	1595397	1599080	id983	1.0
11	1600000	1611460	id984	2.0
11	1616940	1622168	id985	1.0
11	1874401	1887345	id986	1.0
11	2331744	2335029	id987	1.0
11	2944440	2945646	id988	1.0
11	3386974	3397115	id990	2.0
11	3398090	3602648	id991	2.0
11	3970544	3972089	id992	2.0
11	3988344	3989603	id993	2.0
11	4207938	4210513	id994	1.0
11	4217829	4280777	id995	2.0
11	4285816	4341822	id996	1.0
11	4722472	4724198	id997	1.0
11	4943747	4948526	id998	1.0
11	4952101	4957158	id999	1.0
11	5246836	5250981	id1000	1.0
11	5251629	5255911	id1001	1.0
11	5570906	5572555	id1002	1.0
11	6845559	6846655	id1003	1.0
11	6869589	6870685	id1004	1.0
11	9310654	9311742	id1005	2.0
11	9445095	9446749	id1006	1.0
11	10271213	10272283	id1007	1.0
11	10508152	10510336	id1008	2.0
11	13387991	13389143	id1009	1.0
11	13493127	13494781	id1010	1.0
11	13561020	13563824	id1011	1.0
11	13596686	13599393	id1012	1.0
11	13609592	13610658	id1013	1.0
11	13728626	13732308	id1014	1.0
11	14277921	14279427	id1015	1.0
11	14589470	14590752	id1016	1.0
11	14672918	14674601	id1017	1.0
11	16483362	16484705	id1018	1.0
11	16754868	16755892	id1019	1.0
11	17044484	17058799	id1020	1.0
11	17435020	17436204	id1021	2.0
11	18131695	18143463	id1022	1.0
11	18163962	18179183	id1023	1.0
11	18189441	18191225	id1024	1.0
11	18209195	18214533	id1025	2.0
11	18245313	18249600	id1026	1.0
11	18261884	18263506	id1027	2.0
11	18265260	18269918	id1028	1.0
11	18365857	18367010	id1029	1.0
11	18487901	18490382	id1030	1.0
11	18665434	18666479	id1031	1.0
11	20591430	20592510	id1032	1.0
11	22186856	22189263	id1033	1.0
11	23367235	23369452	id1034	1.0
11	23404314	23407050	id1035	1.0
11	24337412	24338545	id1036	1.0
11	24890910	24891958	id1037	1.0
11	26001034	26003798	id1038	1.0
11	26589428	26590430	id1039	1.0
11	27806481	27808494	id1040	1.0
11	27888152	27891089	id1041	2.0
11	28330393	28333507	id1042	1.0
11	29668819	29670096	id1043	1.0
11	30336562	30338227	id1044	1.0
11	31279258	31281009	id1045	2.0
11	32019701	32021215	id1046	1.0
11	32104362	32105535	id1047	1.0
11	32479631	32480640	id1048	1.0
11	32483979	32484986	id1049	1.0
11	33075508	33076656	id1050	1.0
11	33785237	33788026	id1051	1.0
11	35860184	35861591	id1052	2.0
11	36489460	36490652	id1053	1.0
11	39893396	39894773	id1054	1.0
11	41113799	41115533	id1055	1.0
11	43130956	43133636	id1056	2.0
11	43136390	43142436	id1057	1.0
11	43342431	43344527	id1058	1.0
11	43521872	43524378	id1059	1.0
11	43733697	43734718	id1060	1.0
11	43854712	43856600	id1061	1.0
11	45402592	45403984	id1062	1.0
11	46954805	46956638	id1063	2.0
11	48318543	48380669	id1064	1.0
11	48394028	48395356	id1065	1.0
11	48400000	48531434	id1066	2.0
11	48535911	48537048	id1067	1.0
11	48537150	48542440	id1068	1.0
11	48559707	48560870	id1069	1.0
11	48568067	48572715	id1070	1.0
11	48600859	48645038	id1071	1.0
11	48879441	48974889	id1072	2.0
11	48974943	49134216	id1073	1.0
11	49144623	49271021	id1074	2.0
11	49289368	49462088	id1075	1.0
11	49465497	49791730	id1076	1.0
11	49791971	49793148	id1077	1.0
11	49801815	49861899	id1078	3.0
11	49861943	49866090	id1079	1.0
11	49871381	49893829	id1080	2.0
11	49898285	49965349	id1081	1.0
11	49969317	49976049	id1082	1.0
11	49976441	49993700	id1083	1.0
11	50000000	50069395	id1084	2.0
11	50071536	50102692	id1085	1.0
11	50111474	50112850	id1086	3.0
11	50113128	50212116	id1087	5.0
11	50219768	50229005	id1088	1.0
11	50238638	50253097	id1089	2.0
11	50258215	50266697	id1090	1.0
11	50272763	50280952	id1091	1.0
11	50281984	50286981	id1092	2.0
11	50287131	50310635	id1093	2.0
11	50315860	50317437	id1094	1.0
11	50324117	50370939	id1095	1.0
11	50407911	50423367	id1096	1.0
11	54566289	54742345	id1097	4.0
11	55260149	55309042	id1098	2.0
11	55361336	55370469	id1099	1.0
11	55485136	55493691	id1100	1.0
11	55860126	55894019	id1101	3.0
11	55993574	55994646	id1102	1.0
11	56014907	56015978	id1103	1.0
11	56098532	56108991	id1104	1.0
11	56116917	56126287	id1105	1.0
11	56327956	56331989	id1106	1.0
11	56357272	56358289	id1107	2.0
11	56490525	56500419	id1108	1.0
11	56500425	56512317	id1109	1.0
11	56558509	56559547	id1110	1.0
11	56655293	56659702	id1111	1.0
11	56690581	56691667	id1112	1.0
11	57086120	57087493	id1113	1.0
11	57816295	57818445	id1114	1.0
11	58795202	58796417	id1115	1.0
11	58833509	58838644	id1116	1.0
11	58841232	58863296	id1117	1.0
11	58994963	58999951	id1118	1.0
11	59005723	59070461	id1119	2.0
11	59071032	59113845	id1120	1.0
11	59898754	59902243	id1121	1.0
11	60180611	60182098	id1122	1.0
11	60334526	60336003	id1123	1.0
11	61196971	61200000	id1124	1.0
11	61202177	61239745	id1125	1.0
11	61636612	61637712	id1126	1.0
11	61795338	61797238	id1127	1.0
11	62330847	62332149	id1128	1.0
11	62365490	62368488	id1129	1.0
11	62371967	62375531	id1130	2.0
11	62384145	62386754	id1131	1.0
11	62615297	62617350	id1132	1.0
11	63541624	63543362	id1133	1.0
11	63758155	63759870	id1134	1.0
11	63911241	63912949	id1135	1.0
11	64305802	64316720	id1136	1.0
11	65144412	65146249	id1137	2.0
11	65174116	65175491	id1138	2.0
11	65351680	65353245	id1139	1.0
11	65653876	65654998	id1140	1.0
11	65854809	65856243	id1141	2.0
11	65892223	65893297	id1142	1.0
11	66275801	66277492	id1143	1.0
11	66664998	66677088	id1144	1.0
11	67664373	67665736	id1145	1.0
11	67706564	67996174	id1146	4.0
11	68021419	68022783	id1147	1.0
11	68303534	68332191	id1148	1.0
11	68356675	68392474	id1149	1.0
11	68403076	68407506	id1150	1.0
11	70340504	70341528	id1151	1.0
11	70344601	70345623	id1152	1.0
11	71525886	71533441	id1153	2.0
11	71535734	71540660	id1154	1.0
11	71554455	71560327	id1155	1.0
11	71564147	71571819	id1156	2.0
11	71576724	71583752	id1157	1.0
11	71584665	71609025	id1158	2.0
11	71609998	71764072	id1159	1.0
11	71764818	71913396	id1160	1.0
11	72249407	72251230	id1161	1.0
11	73580149	73581344	id1162	1.0
11	73675637	73677958	id1163	1.0
11	74354369	74356434	id1164	1.0
11	74481896	74483715	id1165	1.0
11	74484013	74486680	id1166	1.0
11	75073779	75075162	id1167	1.0
11	75078937	75080225	id1168	1.0
11	75107315	75108677	id1169	1.0
11	76349952	76352796	id1170	2.0
11	77314430	77317403	id1171	1.0
11	77887885	77959605	id1172	1.0
11	78085061	78087032	id1173	2.0
11	80556421	80585491	id1174	2.0
11	80587158	80704469	id1175	1.0
11	80708108	80740007	id1176	1.0
11	82805194	82807184	id1177	1.0
11	83133432	83135467	id1178	1.0
11	83788857	83791605	id1179	1.0
11	83976815	83978086	id1180	1.0
11	85018795	85021844	id1181	1.0
11	86195138	86196777	id1182	1.0
11	86819394	86821772	id1183	2.0
11	86832179	86833460	id1184	1.0
11	86851050	86857945	id1185	1.0
11	87024494	87026432	id1186	1.0
11	88407980	88409195	id1187	1.0
11	88833860	89159225	id1188	2.0
11	89239696	89420204	id1189	1.0
11	89570067	89700735	id1190	1.0
11	89700751	89922445	id1191	2.0
11	89923848	90097515	id1192	3.0
11	90098138	90117839	id1193	3.0
11	90147651	90149723	id1194	3.0
11	90200432	90203427	id1195	1.0
11	90282659	90284173	id1196	2.0
11	91583146	91584482	id1197	1.0
11	91897737	91900420	id1198	1.0
11	93606166	93609860	id1199	1.0
11	93861747	93864367	id1200	2.0
11	93944038	93945391	id1201	1.0
11	94496599	94498723	id1202	1.0
11	94758137	94759586	id1203	1.0
11	94783679	94784794	id1204	1.0
11	94912956	94915537	id1205	2.0
11	95036919	95039817	id1206	1.0
11	96717279	96718284	id1207	1.0
11	97286690	97288113	id1208	1.0
11	98564824	98566815	id1209	1.0
11	98970709	98971985	id1210	1.0
11	100988716	100991710	id1211	2.0
11	102230711	102233423	id1212	1.0
11	102501928	102506659	id1213	1.0
11	103409680	103411135	id1214	1.0
11	103627243	103629231	id1215	2.0
11	106823905	106826642	id1217	1.0
11	107176212	107177753	id1218	2.0
11	107403338	107404631	id1219	1.0
11	108178434	108182361	id1220	1.0
11	110229451	110232035	id1221	1.0
11	110787689	110789058	id1222	2.0
11	111947344	111950108	id1223	1.0
11	112152465	112153606	id1224	1.0
11	112180560	112185331	id1225	2.0
11	112186187	112188949	id1226	1.0
11	112221807	112222933	id1227	1.0
11	112266895	112268457	id1228	2.0
11	112677812	112680789	id1229	1.0
11	113607870	113610856	id1230	1.0
11	113788971	113789997	id1231	2.0
11	113790034	113791453	id1232	1.0
11	114346758	114349693	id1233	1.0
11	114407443	114408909	id1234	1.0
11	114548886	114562591	id1235	1.0
11	114605253	114608913	id1236	1.0
11	114608970	114614128	id1237	1.0
11	117133494	117138837	id1238	1.0
11	117205745	117211329	id1239	1.0
11	117335579	117336683	id1240	2.0
11	118035585	118038711	id1241	1.0
11	118397321	118399211	id1242	1.0
11	118560615	118561645	id1243	1.0
11	118657912	118659983	id1244	1.0
11	118678040	118679093	id1245	1.0
11	118687661	118690618	id1246	1.0
11	118690945	118691995	id1247	1.0
11	118750201	118752097	id1248	1.0
11	119602649	119604382	id1249	3.0
11	120081198	120083635	id1250	1.0
11	120083918	120085809	id1251	1.0
11	121236575	121240495	id1252	2.0
11	121289978	121291494	id1253	1.0
11	121312305	121313397	id1254	1.0
11	121360385	121362917	id1255	2.0
11	122613346	122614643	id1256	1.0
11	122616535	122619466	id1257	1.0
11	123018575	123019611	id1258	1.0
11	123057491	123061332	id1259	1.0
11	123596744	123599457	id1260	2.0
11	123872985	123874522	id1261	1.0
11	124380443	124385605	id1262	1.0
11	124394291	124399884	id1263	1.0
11	124766724	124768028	id1264	1.0
11	125583520	125584682	id1265	1.0
11	126067450	126068601	id1266	1.0
11	126363904	126369670	id1267	1.0
11	126373296	126376163	id1268	1.0
11	126381102	126387320	id1269	1.0
11	126394204	126397345	id1270	1.0
11	127940315	127941714	id1271	2.0
11	129667402	129671168	id1272	1.0
11	129694858	129696731	id1273	1.0
11	129750494	129772608	id1274	1.0
11	129788065	129789686	id1275	1.0
11	129809035	129842575	id1276	1.0
11	129890963	129892005	id1277	1.0
11	130233035	130234059	id1278	1.0
11	130295026	130297369	id1279	2.0
11	130545536	130547654	id1280	1.0
11	130876979	130878557	id1281	1.0
11	130914265	130916383	id1282	1.0
11	132069037	132070246	id1283	1.0
11	132070347	132071406	id1284	1.0
11	134121487	134124987	id1285	2.0
11	134246293	134247792	id1286	1.0
11	134937910	134988458	id1288	1.0
11	134988495	134997786	id1289	1.0
12	10043	20853	id1291	2.0
12	22923	53365	id1292	1.0
12	60684	79028	id1293	1.0
12	1398431	1400427	id1296	1.0
12	2681076	2686372	id1297	1.0
12	2694844	2695980	id1298	1.0
12	2737552	2742711	id1299	1.0
12	2743076	2744202	id1300	1.0
12	3071029	3072169	id1301	1.0
12	3841294	3846273	id1302	1.0
12	4097369	4099769	id1303	1.0
12	4558858	4560047	id1304	1.0
12	4600618	4603305	id1305	1.0
12	4633984	4635459	id1306	1.0
12	5663601	5675646	id1307	1.0
12	5700765	5701986	id1308	1.0
12	6001922	6027040	id1309	1.0
12	6480053	6482186	id1310	1.0
12	6536491	6538367	id1311	13.0
12	7181147	7185868	id1312	3.0
12	7437685	7439621	id1313	1.0
12	7789416	7796062	id1314	2.0
12	7798459	7799546	id1315	1.0
12	7812517	7814531	id1316	1.0
12	7840426	7842714	id1317	1.0
12	7859474	7861676	id1318	1.0
12	7872040	7874352	id1319	1.0
12	7892418	7900140	id1320	1.0
12	7905416	7906505	id1321	1.0
12	7919233	7921628	id1322	1.0
12	7956239	7958838	id1323	1.0
12	7994046	7996053	id1324	1.0
12	8014959	8016408	id1325	2.0
12	8016713	8017857	id1326	1.0
12	8018505	8019911	id1327	1.0
12	8095598	8097765	id1328	1.0
12	8133531	8134873	id1329	1.0
12	8162772	8449277	id1330	1.0
12	8511305	8512438	id1331	1.0
12	8634336	8637993	id1332	1.0
12	8773318	8774405	id1333	1.0
12	8939302	8941467	id1334	1.0
12	9027188	9029153	id1335	2.0
12	9135211	9136492	id1336	1.0
12	9239303	9240497	id1337	2.0
12	9283605	9323112	id1338	2.0
12	9346074	9347791	id1339	1.0
12	9366503	9368260	id1340	1.0
12	9393901	9404823	id1341	1.0
12	9408670	9508440	id1342	5.0
12	9510411	9579442	id1343	2.0
12	9641695	9643984	id1344	1.0
12	9695286	9696563	id1345	2.0
12	10221784	10223100	id1346	1.0
12	10368939	10370857	id1347	1.0
12	10880494	10887433	id1349	1.0
12	10926117	10932789	id1350	1.0
12	11013394	11040342	id1351	4.0
12	11068544	11081425	id1352	1.0
12	11085792	11098155	id1353	1.0
12	11121371	11123954	id1354	1.0
12	11128926	11141563	id1355	1.0
12	11277845	11283880	id1356	1.0
12	11304113	11333245	id1357	1.0
12	11350315	11383292	id1358	1.0
12	11388315	11422121	id1359	2.0
12	11497901	11500118	id1360	1.0
12	12110880	12112192	id1361	2.0
12	12198903	12200865	id1362	1.0
12	12451198	12452579	id1363	1.0
12	13002033	13004787	id1364	1.0
12	14216581	14221614	id1365	3.0
12	14471545	14472648	id1366	1.0
12	14526318	14527817	id1367	1.0
12	14786475	14787495	id1368	1.0
12	16398110	16399434	id1369	1.0
12	16989032	16990619	id1370	1.0
12	16990646	16992213	id1371	1.0
12	17228322	17229580	id1372	1.0
12	17236752	17238395	id1373	1.0
12	17383116	17384658	id1374	1.0
12	18658616	18659680	id1375	1.0
12	18692750	18694334	id1376	4.0
12	19307825	19309992	id1377	1.0
12	19455942	19457718	id1378	2.0
12	19941320	19942895	id1379	1.0
12	20552862	20554360	id1380	1.0
12	21468503	21471250	id1381	1.0
12	21930218	21931396	id1382	1.0
12	22008444	22009717	id1383	1.0
12	22884209	22885417	id1385	1.0
12	24583132	24585103	id1386	1.0
12	25205248	25209914	id1387	1.0
12	25804386	25806259	id1388	1.0
12	26964595	26966644	id1389	1.0
12	27063978	27071436	id1390	1.0
12	27074476	27098771	id1391	1.0
12	27098916	27148378	id1392	1.0
12	27262833	27270133	id1393	3.0
12	27575947	27583105	id1394	1.0
12	27586504	27614327	id1395	1.0
12	27617077	27657452	id1396	1.0
12	29277282	29284801	id1397	1.0
12	29295086	29300375	id1398	1.0
12	29313825	29318587	id1399	1.0
12	29339197	29340396	id1400	1.0
12	29389278	29394650	id1401	2.0
12	30860180	30862389	id1402	1.0
12	31012396	31015768	id1403	1.0
12	31042401	31107937	id1404	1.0
12	31108623	31180230	id1405	2.0
12	31180852	31201044	id1406	1.0
12	31221545	31224098	id1407	2.0
12	31280583	31282873	id1408	2.0
12	31613245	31617393	id1409	2.0
12	31790612	31792177	id1410	1.0
12	32723139	32727448	id1411	2.0
12	32744055	32745547	id1412	1.0
12	32790748	32792731	id1413	1.0
12	32985742	32987303	id1414	1.0
12	33052202	33053399	id1415	1.0
12	33347498	33350252	id1416	1.0
12	33936580	33967529	id1417	2.0
12	33968077	34063307	id1418	1.0
12	34077176	34083240	id1419	1.0
12	34089333	34096349	id1420	1.0
12	34096694	34105410	id1421	1.0
12	34107211	34206333	id1422	2.0
12	34211979	34229129	id1423	2.0
12	34233036	34263890	id1424	2.0
12	37417611	37596085	id1425	2.0
12	38057135	38081823	id1426	2.0
12	38108411	38146116	id1427	1.0
12	38160963	38244654	id1428	2.0
12	38255528	38260556	id1429	1.0
12	38262285	38361819	id1430	1.0
12	38362109	38368134	id1431	1.0
12	38459292	38466186	id1432	1.0
12	38468168	38476887	id1433	1.0
12	40877323	40878749	id1434	1.0
12	40881569	40882656	id1435	1.0
12	42080616	42083376	id1436	1.0
12	42085920	42087913	id1437	1.0
12	42226835	42229436	id1438	3.0
12	42286840	42290334	id1439	2.0
12	42430818	42431838	id1440	1.0
12	43568542	43572178	id1441	2.0
12	43659870	43661417	id1442	1.0
12	43793737	43795757	id1443	1.0
12	44811929	44813719	id1444	1.0
12	44834453	44835532	id1445	1.0
12	45062369	45063508	id1446	1.0
12	46948055	46949400	id1447	1.0
12	48829765	48831317	id1448	1.0
12	49127781	49129723	id1449	1.0
12	49184822	49186834	id1450	2.0
12	49269463	49273184	id1451	1.0
12	49390027	49392335	id1452	1.0
12	49989161	49990315	id1453	1.0
12	50217110	50219065	id1454	1.0
12	50473411	50477973	id1455	1.0
12	50478631	50480004	id1456	1.0
12	51240340	51243762	id1457	1.0
12	51711726	51713612	id1458	2.0
12	52095243	52113692	id1459	2.0
12	52287093	52291445	id1460	1.0
12	52301936	52306288	id1461	1.0
12	52447066	52452672	id1462	2.0
12	52468938	52474330	id1463	1.0
12	52487596	52493372	id1464	1.0
12	52732465	52733562	id1465	1.0
12	52749809	52750963	id1466	1.0
12	53039235	53042210	id1467	2.0
12	53141957	53143321	id1468	2.0
12	53153258	53154631	id1469	2.0
12	54076215	54126115	id1470	4.0
12	54230945	54233003	id1471	2.0
12	54801873	54803617	id1472	2.0
