chr,coor_s,coor_e,ids,length,centro,telo,gaps,genes,intra_frac,cpgisl_in,cpgisl_bor,ctcf,repli_in,repli_bor,repli_bor_deriv,repli_deriv,repli_vari,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,used_coor_l_s,used_coor_l_e,used_coor_r_s,used_coor_r_e,CG_frac_l,CG_frac_r,CG_frac_in,jumps
1,21432917,21438054,id72,5137,100588405,21422917,0,0,1.0,1,0,0,30.167,30.5,31.0,1.0,0.408,1.268,1.268,39.284,6.71,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,21432867,21432917,21438054,21438104,0.2,0.6,0.5750437998832003,2.0
1,21439789,21486582,id73,46793,100539877,21429789,0,1,1.0,2,1,0,30.396,30.0,31.0,6.0,1.484,1.268,1.268,69.108,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21439739,21439789,21486582,21486632,0.34,0.28,0.43211591477357725,2.0
1,22086436,22092950,id75,6514,99933509,22076436,0,1,0.0,0,0,0,62.857,63.0,64.0,2.0,0.69,1.013,1.013,30.27,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22086386,22086436,22092950,22093000,0.34,0.44,0.38348173165489713,1.0
1,23309798,23311323,id76,1525,98715136,23299798,0,1,0.0,0,0,0,37.0,37.0,37.0,3.885,1.31,1.376,1.376,6.368,5.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23309748,23309798,23311323,23311373,0.24,0.14,0.4157377049180328,1.0
1,23901052,23903194,id77,2142,98123265,23891052,0,1,0.0,1,0,0,76.0,76.0,76.0,3.885,1.31,1.242,1.242,7.427,6.11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,23901002,23901052,23903194,23903244,0.42,0.38,0.6111111111111112,1.0
1,23948200,23949512,id78,1312,98076947,23938200,0,0,0.0,0,0,0,82.0,82.0,82.0,3.885,1.31,1.242,1.242,5.705,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,23948150,23948200,23949512,23949562,0.2,0.08,0.4535060975609756,1.0
1,23960928,23963425,id79,2497,98063034,23950928,0,1,1.0,0,0,0,83.25,83.5,84.0,1.0,0.5,1.242,1.242,10.1,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23960878,23960928,23963425,23963475,0.28,0.28,0.3580296355626752,1.0
1,23966444,23967725,id80,1281,98058734,23956444,0,1,0.0,0,0,0,83.0,83.0,83.0,3.885,1.31,1.242,1.242,8.38,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23966394,23966444,23967725,23967775,0.28,0.3,0.3403590944574551,1.0
1,23969079,23972008,id81,2929,98054451,23959079,0,1,0.0,0,0,0,81.75,81.5,82.0,1.0,0.5,1.242,1.242,13.893,5.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23969029,23969079,23972008,23972058,0.2,0.24,0.35472857630590643,2.0
1,24672244,24673270,id82,1026,97353189,24662244,0,1,0.0,0,0,0,54.0,54.0,54.0,3.885,1.31,1.242,1.242,6.83,9.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24672194,24672244,24673270,24673320,0.42,0.42,0.33235867446393763,1.0
1,24832261,24834970,id83,2709,97191489,24822261,0,1,0.25,0,0,0,77.75,78.0,78.0,1.0,0.5,0.532,0.532,147.703,165.105,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24832211,24832261,24834970,24835020,0.14,0.56,0.6792174234034699,4.0
1,24840788,24844283,id84,3495,97182176,24830788,0,1,0.0,0,0,0,75.0,75.0,75.0,3.885,1.31,0.532,0.532,27.273,99.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24840738,24840788,24844283,24844333,0.34,0.4,0.3373390557939914,2.0
1,25258882,25338354,id85,79472,96688105,25248882,0,3,0.5,4,1,0,58.538,59.5,62.0,9.0,2.333,0.532,0.532,20.793,54.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25258832,25258882,25338354,25338404,0.36,0.56,0.4672714918461848,1.0
1,25362422,25425328,id86,62906,96601131,25352422,0,1,0.25,0,0,0,51.0,52.0,55.0,18.0,4.974,0.532,0.532,67.997,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25362372,25362422,25425328,25425378,0.22,0.44,0.4682860140527136,1.0
1,26218580,26220890,id87,2310,95805569,26208580,0,0,0.0,0,0,0,21.0,21.0,21.0,3.885,1.31,0.897,0.897,50.533,39.412,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,26218530,26218580,26220890,26220940,0.58,0.38,0.5484848484848485,1.0
1,26425296,26429726,id88,4430,95596733,26415296,0,1,0.0,0,0,0,63.167,63.0,63.0,1.0,0.408,0.897,0.897,20.516,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26425246,26425296,26429726,26429776,0.24,0.48,0.4623024830699774,2.0
1,26519126,26520421,id89,1295,95506038,26509126,0,0,0.0,0,0,1,61.333,61.333,62.0,1.0,0.577,0.897,0.897,28.982,64.89,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26519076,26519126,26520421,26520471,0.34,0.46,0.43938223938223936,1.0
1,26637878,26642254,id90,4376,95384205,26627878,0,0,1.0,0,0,0,80.8,81.0,82.0,2.0,0.837,0.897,0.897,66.85,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26637828,26637878,26642254,26642304,0.34,0.5,0.45818098720292505,1.0
1,26646154,26650668,id91,4514,95375791,26636154,0,0,1.0,0,0,0,78.667,79.0,79.0,1.0,0.516,0.897,0.897,8.668,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26646104,26646154,26650668,26650718,0.44,0.24,0.4665485157288436,1.0
1,26817241,26819339,id92,2098,95207120,26807241,0,0,0.0,1,0,0,72.0,72.0,73.0,2.0,1.0,0.859,0.859,52.098,61.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26817191,26817241,26819339,26819389,0.36,0.28,0.7492850333651097,1.0
1,26985327,26986346,id93,1019,95040113,26975327,0,0,0.0,0,0,0,76.5,76.5,77.0,1.0,0.707,0.859,0.859,61.56,7.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26985277,26985327,26986346,26986396,0.58,0.16,0.3601570166830226,1.0
1,27206827,27208747,id94,1920,94817712,27196827,0,0,0.0,0,0,0,33.667,33.5,34.0,1.0,0.577,0.859,0.859,8.71,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27206777,27206827,27208747,27208797,0.3,0.52,0.39375,2.0
1,27325329,27326527,id95,1198,94699932,27315329,0,2,0.0,0,0,1,40.333,40.5,41.0,1.0,0.577,0.859,0.859,49.86,4.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27325279,27325329,27326527,27326577,0.46,0.26,0.4766277128547579,2.0
1,27734241,27735850,id96,1609,94290609,27724241,0,1,0.0,0,0,1,79.0,79.0,79.0,3.885,1.31,0.859,0.859,87.912,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27734191,27734241,27735850,27735900,0.3,0.3,0.4244872591671846,1.0
1,27961745,27968783,id97,7038,94057676,27951745,0,1,0.0,0,0,0,78.375,79.0,82.0,6.0,2.2,0.267,0.267,7.344,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27961695,27961745,27968783,27968833,0.62,0.56,0.5269963057686843,1.0
1,28095058,28096388,id98,1330,93930071,28085058,0,0,0.0,0,0,0,78.5,78.667,79.0,1.0,0.707,0.267,0.267,61.544,138.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28095008,28095058,28096388,28096438,0.28,0.68,0.3879699248120301,2.0
1,28215540,28216820,id99,1280,93809639,28205540,0,1,1.0,0,0,1,80.0,80.0,80.0,3.885,1.31,0.267,0.267,314.86,251.22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28215490,28215540,28216820,28216870,0.52,0.5,0.440625,1.0
1,28218098,28219694,id100,1596,93806765,28208098,0,1,1.0,0,0,0,82.0,82.0,83.0,2.0,1.0,0.267,0.267,66.018,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,28218048,28218098,28219694,28219744,0.3,0.44,0.45363408521303256,1.0
1,28499161,28500308,id101,1147,93526151,28489161,0,1,0.0,0,0,0,71.5,71.5,72.0,1.0,0.707,0.267,0.267,6.47,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,28499111,28499161,28500308,28500358,0.28,0.14,0.44376634699215345,1.0
1,28593694,28595449,id102,1755,93431010,28583694,0,1,0.0,0,0,0,73.667,73.5,74.0,1.0,0.577,0.267,0.267,25.62,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28593644,28593694,28595449,28595499,0.64,0.5,0.5321937321937322,1.0
1,28742734,28743987,id103,1253,93282472,28732734,0,1,0.0,0,0,0,78.5,78.5,79.0,1.0,0.707,0.267,0.267,8.745,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28742684,28742734,28743987,28744037,0.42,0.38,0.49082202713487627,1.0
1,29328380,29331332,id104,2952,92695127,29318380,0,1,1.0,0,0,0,27.75,27.5,28.0,1.0,0.5,1.297,1.297,141.082,19.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29328330,29328380,29331332,29331382,0.58,0.46,0.5271002710027101,1.0
1,29343584,29345264,id105,1680,92681195,29333584,0,1,1.0,0,0,0,26.0,26.0,26.0,3.885,1.31,1.297,1.297,29.605,55.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29343534,29343584,29345264,29345314,0.44,0.52,0.5452380952380952,1.0
1,29454237,29455280,id106,1043,92571179,29444237,0,0,1.0,0,0,0,15.0,15.0,15.0,3.885,1.31,1.297,1.297,4.7,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29454187,29454237,29455280,29455330,0.6,0.62,0.5867689357622243,1.0
1,29521094,29522600,id107,1506,92503859,29511094,0,0,1.0,0,0,0,6.0,6.0,6.0,3.885,1.31,1.297,1.297,7.442,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29521044,29521094,29522600,29522650,0.58,0.5,0.5863213811420983,1.0
1,29549115,29552232,id108,3117,92474227,29539115,1,0,1.0,0,0,0,6.0,6.0,6.0,3.885,1.31,1.297,1.297,5.275,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29549065,29549115,29552232,29552282,0.64,1.0,0.5922361244786654,1.0
1,29651367,29652584,id109,1217,92373875,29641367,0,0,1.0,0,0,0,3.5,3.5,4.0,1.0,0.707,1.297,1.297,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29651317,29651367,29652584,29652634,0.54,0.42,0.5497124075595727,1.0
1,29680812,29682594,id110,1782,92343865,29670812,0,0,1.0,0,0,0,20.982,21.098,0.0,3.885,1.31,1.297,1.297,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,29680762,29680812,29682594,29682644,0.64,0.56,0.5129068462401796,1.0
1,29754670,29756428,id111,1758,92270031,29744670,0,0,1.0,0,0,0,20.982,21.098,0.0,3.885,1.31,1.804,1.804,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29754620,29754670,29756428,29756478,0.62,0.44,0.5830489192263937,1.0
1,30132416,30133634,id112,1218,91892825,30122416,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.804,1.804,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,30132366,30132416,30133634,30133684,0.5,0.54,0.5467980295566502,1.0
1,30285108,30286793,id113,1685,91739666,30275108,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.804,1.804,44.996,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30285058,30285108,30286793,30286843,0.46,0.6,0.5632047477744807,1.0
1,30318857,30320372,id114,1515,91706087,30308857,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.804,1.804,7.364,6.545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,30318807,30318857,30320372,30320422,0.44,0.6,0.5881188118811881,1.0
1,30361184,30362947,id115,1763,91663512,30351184,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,1.804,1.804,9.582,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30361134,30361184,30362947,30362997,0.38,0.7,0.580828133862734,1.0
1,30374144,30375165,id116,1021,91651294,30364144,0,0,1.0,0,0,0,1.0,1.0,1.0,3.885,1.31,1.804,1.804,10.007,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30374094,30374144,30375165,30375215,0.56,0.52,0.6052889324191969,1.0
1,30445507,30447204,id117,1697,91579255,30435507,0,0,1.0,0,0,0,2.667,2.5,3.0,1.0,0.577,1.804,1.804,6.21,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30445457,30445507,30447204,30447254,0.56,0.58,0.5568650559811432,1.0
1,30448939,30451875,id118,2936,91574584,30438939,0,0,1.0,0,0,0,3.0,3.0,3.0,3.885,1.31,1.804,1.804,7.222,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30448889,30448939,30451875,30451925,0.48,0.62,0.5248637602179836,1.0
1,30516434,30518191,id119,1757,91508268,30506434,0,0,1.0,0,0,0,4.0,4.0,4.0,3.885,1.31,1.804,1.804,5.373,5.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30516384,30516434,30518191,30518241,0.52,0.5,0.504268639726807,1.0
1,30655833,30659022,id120,3189,91367437,30645833,0,0,1.0,0,0,0,13.0,13.0,13.0,3.885,1.31,1.804,1.804,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30655783,30655833,30659022,30659072,0.46,0.56,0.5989338350580119,1.0
1,30661075,30662761,id121,1686,91363698,30651075,0,0,1.0,0,0,0,13.5,13.333,14.0,1.0,0.707,1.804,1.804,6.54,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,30661025,30661075,30662761,30662811,0.28,0.64,0.5581257413997628,1.0
1,31906420,31908960,id122,2540,90117499,31896420,0,1,0.0,0,0,0,47.0,47.0,47.0,3.885,1.31,0.819,0.819,12.317,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31906370,31906420,31908960,31909010,0.34,0.32,0.3779527559055118,1.0
1,32333850,32335092,id123,1242,89691367,32323850,0,1,0.0,0,0,0,76.0,76.0,76.0,3.885,1.31,0.819,0.819,91.46,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32333800,32333850,32335092,32335142,0.52,0.64,0.535426731078905,1.0
1,32423225,32426261,id124,3036,89600198,32413225,0,0,0.0,0,0,0,75.5,75.667,76.0,1.0,0.577,0.819,0.819,18.329,6.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,32423175,32423225,32426261,32426311,0.42,0.66,0.5135046113306982,1.0
1,32620835,32621950,id125,1115,89404509,32610835,0,1,0.0,0,0,0,69.5,69.5,70.0,1.0,0.707,0.819,0.819,193.188,188.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32620785,32620835,32621950,32622000,0.2,0.24,0.4134529147982063,1.0
1,32679638,32680651,id126,1013,89345808,32669638,0,2,0.0,0,0,0,64.5,64.5,65.0,1.0,0.707,0.819,0.819,6.3,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32679588,32679638,32680651,32680701,0.28,0.36,0.36031589338598224,1.0
1,33050982,33053497,id127,2515,88972962,33040982,0,0,0.048,1,0,0,40.0,40.0,40.0,3.885,1.31,0.703,0.703,4.74,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33050932,33050982,33053497,33053547,0.3,0.42,0.7041749502982108,4.0
1,33403534,33404873,id128,1339,88621586,33393534,0,1,0.0,0,0,0,33.0,33.0,33.0,3.885,1.31,0.703,0.703,71.187,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,33403484,33403534,33404873,33404923,0.42,0.38,0.3412994772218073,1.0
1,35120778,35122196,id129,1418,86904263,35110778,0,0,1.0,1,1,0,4.5,4.5,5.0,1.0,0.707,0.477,0.477,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35120728,35120778,35122196,35122246,0.74,0.5,0.5726375176304654,1.0
1,35420051,35421939,id130,1888,86604520,35410051,0,1,0.0,0,0,0,25.0,25.0,26.0,2.0,1.0,0.477,0.477,234.978,116.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35420001,35420051,35421939,35421989,0.42,0.32,0.3707627118644068,1.0
1,36286365,36289756,id131,3391,85736703,36276365,0,1,0.0,0,0,0,68.0,68.0,68.0,2.0,0.816,1.559,1.559,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36286315,36286365,36289756,36289806,0.32,0.52,0.4423473901503981,1.0
1,36303794,36305334,id132,1540,85721125,36293794,0,1,0.0,0,0,0,69.333,69.5,70.0,1.0,0.577,1.559,1.559,14.05,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36303744,36303794,36305334,36305384,0.48,0.4,0.4623376623376623,1.0
1,37781126,37782228,id133,1102,84244231,37771126,0,0,0.0,0,0,0,29.0,29.0,29.0,3.885,1.31,1.809,1.809,113.94,98.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37781076,37781126,37782228,37782278,0.32,0.26,0.338475499092559,1.0
1,37956992,37958265,id134,1273,84068194,37946992,0,1,0.0,0,0,0,39.333,39.5,40.0,1.0,0.577,1.809,1.809,16.977,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37956942,37956992,37958265,37958315,0.14,0.38,0.46504320502749413,1.0
1,38708844,38711237,id135,2393,83315222,38698844,0,0,0.0,1,1,0,11.333,11.667,12.0,1.0,0.577,1.809,1.809,10.942,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,38708794,38708844,38711237,38711287,0.66,0.22,0.46050982030923526,1.0
1,38862489,38864716,id136,2227,83161743,38852489,0,2,0.0,0,0,0,6.0,6.0,6.0,3.885,1.31,1.602,1.602,7.33,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38862439,38862489,38864716,38864766,0.44,0.32,0.3834755276156264,1.0
1,39004479,39005725,id137,1246,83020734,38994479,0,1,0.0,0,0,0,11.0,11.0,11.0,3.885,1.31,1.602,1.602,37.482,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39004429,39004479,39005725,39005775,0.3,0.3,0.43820224719101125,1.0
1,39490133,39496725,id138,6592,82529734,39480133,0,1,1.0,1,0,0,43.625,43.0,43.0,1.0,0.518,1.602,1.602,30.097,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39490083,39490133,39496725,39496775,0.48,0.62,0.6096783980582524,1.0
1,39497604,39499596,id139,1992,82526863,39487604,0,1,1.0,0,0,1,43.333,43.5,44.0,1.0,0.577,1.602,1.602,65.612,98.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39497554,39497604,39499596,39499646,0.62,0.66,0.6059236947791165,1.0
1,39509526,39525868,id140,16342,82500591,39499526,0,3,1.0,1,0,0,47.059,46.0,47.0,3.0,0.827,1.602,1.602,24.054,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39509476,39509526,39525868,39525918,0.64,0.56,0.5750214172071961,1.0
1,39718563,39720007,id142,1444,82306452,39708563,0,0,0.0,0,0,0,78.0,78.0,78.0,3.885,1.31,1.602,1.602,100.444,105.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,39718513,39718563,39720007,39720057,0.28,0.3,0.3843490304709141,2.0
1,39760348,39776678,id143,16330,82249781,39750348,0,2,1.0,1,0,0,78.471,80.0,82.0,5.0,1.625,1.886,1.886,96.646,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39760298,39760348,39776678,39776728,0.68,0.32,0.5746478873239437,1.0
1,39777533,39779547,id144,2014,82246912,39767533,0,1,1.0,0,0,0,78.333,78.5,79.0,1.0,0.577,2.17,2.17,33.68,33.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39777483,39777533,39779547,39779597,0.66,0.54,0.6022840119165839,1.0
1,39784067,39790231,id145,6164,82236228,39774067,0,2,1.0,1,0,0,75.571,76.333,77.0,1.0,0.535,2.17,2.17,22.447,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39784017,39784067,39790231,39790281,0.54,0.2,0.613075924724205,1.0
