chr,coor_s,coor_e,ids,jumps,length,gaps,genes,cpgisl_in,cpgisl_bor,repli_in,repli_bor,repli_bor_deriv,repli_deriv,recomb_in,recomb_bor,dnase_in,dnase_bor,DNA_l,LINE_l,LTR_l,SINE_l,Low_complexity_l,Retroposon_l,Satellite_l,Simple_repeat_l,rRNA_l,snRNA_l,scRNA_l,srpRNA_l,tRNA_l,RC_l,DNA_r,LINE_r,LTR_r,SINE_r,Low_complexity_r,Retroposon_r,Satellite_r,Simple_repeat_r,rRNA_r,snRNA_r,scRNA_r,srpRNA_r,tRNA_r,RC_r,L1_s_l,L2_s_l,MIR_s_l,Alu_s_l,Satellite_s_l,L1_s_r,L2_s_r,MIR_s_r,Alu_s_r,Satellite_s_r,component_size,intra_degree,iner_degree,self_loops,edges_double,edges_tandem,edges_ident_mean
1,26637878,26642254,id90,1,4376,0,0,0,0,80.8,81.0,1.0,2.0,0.897,0.897,66.85,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0.943
1,26646154,26650668,id91,1,4514,0,0,0,0,78.667,79.0,1.0,1.0,0.897,0.897,8.668,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0.943
1,26817241,26819339,id92,1,2098,0,0,1,0,72.0,72.0,1.0,2.0,0.859,0.859,52.098,61.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,7,0,0,0,0.969
1,26985327,26986346,id93,2,1019,0,0,0,0,76.5,76.5,1.0,1.0,0.859,0.859,61.56,7.03,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,2,0,0,0,0.918
1,27206827,27208747,id94,1,1920,0,0,0,0,33.667,33.5,1.0,1.0,0.859,0.859,8.71,39.412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,22,19,0,0,0,0,0.926
1,27325329,27326527,id95,2,1198,0,2,0,0,40.333,40.5,1.0,1.0,0.859,0.859,49.86,4.78,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0.912
1,27734241,27735850,id96,1,1609,0,1,0,0,79.0,79.0,0.0,3.885,0.859,0.859,87.912,16.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0.971
1,27961745,27968783,id97,1,7038,0,1,0,0,78.375,79.0,2.0,6.0,0.267,0.267,7.344,5.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0.938
1,28095058,28096388,id98,2,1330,0,0,0,0,78.5,78.667,1.0,1.0,0.267,0.267,61.544,138.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0.926
1,28215540,28216820,id99,1,1280,0,1,0,0,80.0,80.0,2.0,3.885,0.267,0.267,314.86,251.22,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0.948
1,28218098,28219694,id100,1,1596,0,1,0,0,82.0,82.0,1.0,2.0,0.267,0.267,66.018,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0.948
1,28499161,28500308,id101,1,1147,0,1,0,0,71.5,71.5,1.0,1.0,0.267,0.267,6.47,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0.94
1,28593694,28595449,id102,1,1755,0,1,0,0,73.667,73.5,0.0,1.0,0.267,0.267,25.62,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.969
1,28742734,28743987,id103,1,1253,0,1,0,0,78.5,78.5,1.0,1.0,0.267,0.267,8.745,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.98
1,29328380,29331332,id104,1,2952,0,1,0,0,27.75,27.5,1.0,1.0,1.297,1.297,141.082,19.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.905
1,29343584,29345264,id105,1,1680,0,1,0,0,26.0,26.0,1.0,3.885,1.297,1.297,29.605,55.68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.912
1,29454237,29455280,id106,1,1043,0,0,0,0,15.0,15.0,0.0,3.885,1.297,1.297,4.7,4.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.917
1,29521094,29522600,id107,1,1506,0,0,0,0,6.0,6.0,0.0,3.885,1.297,1.297,7.442,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0.934
1,29549115,29552232,id108,1,3117,1,0,0,0,6.0,6.0,0.0,3.885,1.297,1.297,5.275,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.927
1,29651367,29652584,id109,1,1217,0,0,0,0,3.5,3.5,0.0,1.0,1.297,1.297,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.925
1,29680812,29682594,id110,1,1782,0,0,0,0,20.982,21.098,0.0,3.885,1.297,1.297,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,0,0.931
1,29754670,29756428,id111,1,1758,0,0,0,0,20.982,21.098,0.0,3.885,1.804,1.804,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.945
1,30132416,30133634,id112,1,1218,0,0,0,0,3.0,3.0,0.0,3.885,1.804,1.804,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,1,0.925
1,30285108,30286793,id113,1,1685,0,0,0,0,3.0,3.0,0.0,3.885,1.804,1.804,44.996,4.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0.915
1,30318857,30320372,id114,1,1515,0,0,0,0,3.0,3.0,0.0,3.885,1.804,1.804,7.364,6.545,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0.934
1,30361184,30362947,id115,1,1763,0,0,0,0,1.0,1.0,0.0,3.885,1.804,1.804,9.582,10.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0.945
1,30374144,30375165,id116,1,1021,0,0,0,0,1.0,1.0,0.0,3.885,1.804,1.804,10.007,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.917
1,30445507,30447204,id117,1,1697,0,0,0,0,2.667,2.5,1.0,1.0,1.804,1.804,6.21,5.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.912
1,30448939,30451875,id118,1,2936,0,0,0,0,3.0,3.0,0.0,3.885,1.804,1.804,7.222,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.905
1,30516434,30518191,id119,1,1757,0,0,0,0,4.0,4.0,0.0,3.885,1.804,1.804,5.373,5.51,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0.931
1,30655833,30659022,id120,1,3189,0,0,0,0,13.0,13.0,0.0,3.885,1.804,1.804,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.927
1,30661075,30662761,id121,1,1686,0,0,0,0,13.5,13.333,0.0,1.0,1.804,1.804,6.54,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,0.915
1,31906420,31908960,id122,1,2540,0,1,0,0,47.0,47.0,0.0,3.885,0.819,0.819,12.317,15.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.938
1,32333850,32335092,id123,1,1242,0,1,0,0,76.0,76.0,0.0,3.885,0.819,0.819,91.46,6.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.901
1,32423225,32426261,id124,1,3036,0,0,0,0,75.5,75.667,1.0,1.0,0.819,0.819,18.329,6.83,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61,0,1,0,0,0,0.904
1,32620835,32621950,id125,1,1115,0,1,0,0,69.5,69.5,1.0,1.0,0.819,0.819,193.188,188.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.949
1,32679638,32680651,id126,1,1013,0,2,0,0,64.5,64.5,2.0,1.0,0.819,0.819,6.3,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0.974
1,33050982,33053497,id127,2,2515,0,0,1,0,40.0,40.0,0.0,3.885,0.703,0.703,4.74,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,19,0,0,0,0.981
1,33403534,33404873,id128,1,1339,0,1,0,0,33.0,33.0,1.0,3.885,0.703,0.703,71.187,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0.927
1,35120778,35122196,id129,1,1418,0,0,1,1,4.5,4.5,0.0,1.0,0.477,0.477,31.596,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.919
1,35420051,35421939,id130,1,1888,0,1,0,0,25.0,25.0,1.0,2.0,0.477,0.477,234.978,116.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.948
1,36286365,36289756,id131,1,3391,0,1,0,0,68.0,68.0,1.0,2.0,1.559,1.559,31.596,39.412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.948
1,36303794,36305334,id132,1,1540,0,1,0,0,69.333,69.5,1.0,1.0,1.559,1.559,14.05,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.926
1,37781126,37782228,id133,1,1102,0,0,0,0,29.0,29.0,0.0,3.885,1.809,1.809,113.94,98.21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.931
1,37956992,37958265,id134,1,1273,0,1,0,0,39.333,39.5,1.0,1.0,1.809,1.809,16.977,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0.943
1,38708844,38711237,id135,1,2393,0,0,1,1,11.333,11.667,0.0,1.0,1.809,1.809,10.942,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.908
1,38862489,38864716,id136,1,2227,0,2,0,0,6.0,6.0,1.0,3.885,1.602,1.602,7.33,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0.937
1,39004479,39005725,id137,1,1246,0,1,0,0,11.0,11.0,0.0,3.885,1.602,1.602,37.482,6.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.926
1,39490133,39496725,id138,1,6592,0,1,1,0,43.625,43.0,1.0,1.0,1.602,1.602,30.097,99.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.948
1,39497604,39499596,id139,1,1992,0,1,0,0,43.333,43.5,1.0,1.0,1.602,1.602,65.612,98.845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.964
1,39509526,39525868,id140,1,16342,0,3,1,0,47.059,46.0,2.0,3.0,1.602,1.602,24.054,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.981
1,39718563,39720007,id142,2,1444,0,0,0,0,78.0,78.0,0.0,3.885,1.602,1.602,100.444,105.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,2,0,0,0,0.947
1,39760348,39776678,id143,1,16330,0,2,1,0,78.471,80.0,1.0,5.0,1.886,1.886,96.646,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.981
1,39777533,39779547,id144,1,2014,0,1,0,0,78.333,78.5,1.0,1.0,2.17,2.17,33.68,33.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0.964
1,39784067,39790231,id145,1,6164,0,2,1,0,75.571,76.333,1.0,1.0,2.17,2.17,22.447,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.948
1,40069688,40072648,id146,2,2960,0,2,0,0,68.0,68.0,0.0,3.885,2.17,2.17,43.108,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0.946
1,42041288,42042845,id147,1,1557,0,0,0,0,52.0,52.333,1.0,3.885,0.605,0.605,23.65,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.909
1,42811944,42813372,id148,1,1428,0,1,0,0,8.0,8.0,0.0,3.885,0.797,0.797,5.87,5.87,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.9
1,42889641,42892363,id149,2,2722,0,0,0,0,8.25,8.5,1.0,1.0,0.797,0.797,31.596,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0.915
1,42984413,42986332,id150,1,1919,0,0,0,0,18.0,18.0,0.0,3.885,0.797,0.797,22.538,39.412,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.924
1,43849437,43850563,id151,1,1126,0,1,0,0,36.0,36.0,1.0,3.885,1.123,1.123,36.842,9.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.908
1,44103046,44104705,id152,1,1659,0,0,1,0,49.333,49.5,1.0,1.0,1.123,1.123,6.118,7.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,5,0,0,0,0.906
1,44129350,44135360,id153,1,6010,0,1,0,0,52.0,52.0,1.0,2.0,1.123,1.123,19.51,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0.907
1,44959610,44960970,id154,1,1360,0,1,0,0,77.5,77.5,1.0,1.0,0.356,0.356,139.133,191.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0.929
1,45016400,45020779,id155,1,4379,0,1,0,0,79.4,79.5,0.0,1.0,0.356,0.356,42.266,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.913
1,45845342,45847175,id156,1,1833,0,1,0,0,78.0,78.0,1.0,3.885,0.099,0.099,16.29,69.543,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.92
1,46239997,46242959,id157,4,2962,0,0,1,0,59.25,59.5,0.0,1.0,0.099,0.099,7.743,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39,0,15,0,0,0,0.98
1,46557417,46558802,id158,1,1385,0,2,0,0,64.0,64.0,1.0,3.885,0.099,0.099,25.313,24.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.927
1,46717901,46719036,id159,1,1135,0,1,1,1,42.0,42.0,0.0,3.885,0.099,0.099,64.966,33.175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.919
1,46838544,46900684,id160,1,62140,0,1,0,0,25.667,24.0,1.0,10.0,1.571,1.571,31.578,5.18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0.952
1,46921731,46950355,id161,1,28624,0,1,0,0,17.733,19.0,2.0,3.0,1.571,1.571,61.273,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0.958
1,47051281,47052776,id162,1,1495,0,0,0,0,9.0,9.0,0.0,3.885,1.571,1.571,31.596,39.412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0.949
1,47067239,47122930,id163,1,55691,0,1,0,0,4.211,8.0,1.0,8.0,1.571,1.571,17.621,4.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0.952
1,47127552,47157145,id164,1,29593,0,1,0,0,5.8,6.5,1.0,2.0,1.571,1.571,18.149,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0,0,0,1,0.958
1,48435701,48437770,id165,1,2069,0,1,0,0,2.0,2.0,0.0,3.885,1.106,1.106,45.145,39.412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.938
1,49842289,49846489,id166,1,4200,0,1,0,0,3.0,3.0,0.0,3.885,0.286,0.286,18.12,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.926
1,51157438,51158517,id167,2,1079,0,0,0,0,31.5,31.5,2.0,1.0,0.259,0.259,23.525,11.71,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,2,0,0,0,0,0.917
1,51271186,51273252,id168,1,2066,0,1,0,0,26.75,27.0,1.0,1.0,0.259,0.259,24.085,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.929
1,52086710,52088321,id169,1,1611,0,1,0,0,39.0,39.0,0.0,3.885,0.385,0.385,30.43,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.971
1,52991781,52993286,id170,1,1505,0,1,0,0,34.0,34.0,1.0,3.885,1.382,1.382,6.58,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.981
1,53974597,53976142,id171,1,1545,0,0,0,0,16.5,16.5,1.0,1.0,2.198,2.198,6.148,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,7,0,0,0,0,0.928
1,54536765,54538089,id172,1,1324,0,0,0,0,12.0,12.0,1.0,3.885,2.198,2.198,32.78,10.96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1325,0,20,0,0,0,0.911
1,54753859,54755351,id173,1,1492,0,0,0,0,8.0,8.0,1.0,2.0,2.198,2.198,6.48,39.412,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0.96
1,55222871,55224068,id174,1,1197,0,1,0,0,7.0,7.0,0.0,3.885,1.269,1.269,59.352,28.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0.921
1,57087392,57088797,id175,1,1405,0,1,0,0,1.0,1.0,0.0,3.885,1.982,1.982,31.596,39.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.985
1,57284011,57285266,id176,1,1255,0,1,0,0,3.0,3.0,0.0,3.885,1.982,1.982,7.71,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0.989
1,58047840,58049373,id177,1,1533,0,1,0,0,3.0,3.0,0.0,3.885,1.725,1.725,12.98,39.412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1325,33,0,0,0,0,0.917
1,58999614,59000646,id178,2,1032,0,0,0,0,13.0,13.0,0.0,3.885,2.221,2.221,31.596,39.412,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,2,0,0,0,0,0.906
1,60283057,60284888,id179,1,1831,0,0,0,0,1.0,1.0,0.0,3.885,0.304,0.304,31.596,49.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0.945
1,62209862,62212298,id180,1,2436,0,1,0,0,5.0,5.0,0.0,3.885,0.912,0.912,7.83,7.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.92
